station_code,station_name,river_name,series_type,date,monthly_mean
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1986-12-01,382.16129
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1987-01-01,381.3226
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1987-02-01,451.60709
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1987-03-01,481.6452
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1987-04-01,480.76669
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1987-05-01,427.4516
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1987-06-01,404.96671
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1987-07-01,407.93549
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1987-08-01,402.03229
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1987-09-01,400.1333
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1987-10-01,427.19351
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1987-11-01,439.39999
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1987-12-01,446.7742
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1988-01-01,577.19348
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1988-02-01,622.03448
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1988-03-01,666.19348
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1988-04-01,574.46667
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1988-05-01,465.6774
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1988-06-01,448.3667
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1988-07-01,427.5484
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1988-08-01,442.3226
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1988-09-01,469.5
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1988-10-01,439.80649
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1988-11-01,447.93329
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1988-12-01,433.16129
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1989-01-01,568.4516
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1989-02-01,655.17859
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1989-03-01,532.29028
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1989-04-01,454.53329
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1989-05-01,430.5484
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1989-06-01,440.10001
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1989-07-01,437.38708
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1989-08-01,416.25809
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1989-09-01,381.89999
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1989-10-01,388.96771
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1989-11-01,399.76669
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1989-12-01,566.12903
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1990-01-01,823.51611
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1990-02-01,459.0
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1990-03-01,404.80649
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1990-04-01,368.76669
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1990-05-01,396.7742
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1990-06-01,360.26669
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1990-07-01,373.0968
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1990-08-01,412.2258
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1990-09-01,338.83331
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1990-10-01,337.93549
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1990-11-01,375.16669
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1990-12-01,376.03229
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1991-01-01,432.129
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1991-02-01,725.92859
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1991-03-01,567.0
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1991-04-01,871.3667
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1991-05-01,549.0
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1991-06-01,455.70001
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1991-07-01,448.70969
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1991-08-01,411.16129
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1991-09-01,399.26669
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1991-10-01,445.06451
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1991-11-01,455.73331
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1991-12-01,491.2258
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1992-01-01,568.22583
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1992-02-01,759.58618
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1992-03-01,568.51611
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1992-04-01,568.56671
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1992-05-01,531.58063
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1992-06-01,410.03329
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1992-07-01,388.61292
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1992-08-01,388.3548
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1992-09-01,388.29999
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1992-10-01,442.6774
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1992-11-01,651.23328
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1992-12-01,668.25812
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1993-01-01,569.12903
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1993-02-01,723.82141
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1993-03-01,573.83868
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1993-04-01,539.83331
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1993-05-01,457.06451
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1993-06-01,446.6333
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1993-07-01,404.16129
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1993-08-01,408.19351
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1993-09-01,426.1333
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1993-10-01,438.96771
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1993-11-01,458.89999
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1993-12-01,444.2258
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1994-01-01,638.22583
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1994-02-01,559.32141
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1994-03-01,593.96771
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1994-04-01,495.39999
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1994-05-01,474.25809
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1994-06-01,420.83331
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1994-07-01,413.5806
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1994-08-01,424.3548
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1994-09-01,424.29999
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1994-10-01,438.48389
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1994-11-01,415.43329
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1994-12-01,424.93549
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1995-01-01,461.6774
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1995-02-01,747.10712
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1995-03-01,512.0968
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1995-04-01,541.03333
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1995-05-01,491.51611
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1995-06-01,443.43329
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1995-07-01,430.3226
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1995-08-01,423.871
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1995-09-01,441.96671
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1995-10-01,421.9032
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1995-11-01,419.43329
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1995-12-01,462.4516
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1996-01-01,528.77417
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1996-02-01,421.069
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1996-03-01,490.83871
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1996-04-01,454.03329
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1996-05-01,431.93549
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1996-06-01,425.43329
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1996-07-01,399.16129
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1996-08-01,406.83871
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1996-09-01,400.96671
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1996-10-01,392.0
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1996-11-01,415.3667
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1996-12-01,434.93549
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1997-01-01,701.19348
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1997-02-01,664.17859
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1997-03-01,478.06451
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1997-04-01,447.79999
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1997-05-01,457.06451
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1997-06-01,477.93329
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1997-07-01,453.25809
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1997-08-01,437.96771
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1997-09-01,439.66669
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1997-10-01,425.871
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1997-11-01,435.79999
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1997-12-01,503.96771
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1998-01-01,465.7742
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1998-02-01,474.32141
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1998-03-01,546.0968
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1998-04-01,499.29999
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1998-05-01,425.0968
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1998-06-01,421.73331
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1998-07-01,455.48389
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1998-08-01,431.6452
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1998-09-01,390.89999
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1998-10-01,439.29031
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1998-11-01,431.06671
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1998-12-01,455.0968
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1999-01-01,564.83868
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,cotas,1999-02-01,524.03571
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1963-07-01,2569.1917
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1963-08-01,2333.7964
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1963-09-01,2038.3918
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1963-10-01,1974.3229
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1963-11-01,2547.7881
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1963-12-01,2160.0613
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1964-01-01,4830.6992
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1964-02-01,8632.4961
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1964-03-01,6227.4917
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1964-04-01,4481.8511
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1964-05-01,3406.4944
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1964-06-01,2612.9407
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1964-07-01,2420.5208
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1964-08-01,2208.2446
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1964-09-01,1926.1158
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1964-10-01,2964.4556
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1964-11-01,3895.4995
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1964-12-01,5821.0537
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1965-01-01,8706.8965
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1965-02-01,11568.599
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1965-03-01,15121.527
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1965-04-01,8156.6909
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1965-05-01,5991.5972
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1965-06-01,4827.124
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1965-07-01,4522.0518
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1965-08-01,3547.9976
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1965-09-01,3083.3096
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1965-10-01,4166.1074
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1965-11-01,5205.9644
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1965-12-01,9721.9893
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1966-01-01,12199.75
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1966-02-01,14195.278
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1966-03-01,12379.826
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1966-04-01,8593.7979
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1966-05-01,6840.5894
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1966-06-01,5138.3647
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1966-07-01,4158.9746
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1966-08-01,3624.6028
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1966-09-01,3446.8171
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1966-10-01,4500.085
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1966-11-01,6626.481
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1966-12-01,8106.7183
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1967-01-01,11952.413
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1967-02-01,13615.343
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1967-03-01,11731.186
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1967-04-01,7660.3218
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1967-05-01,5959.4736
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1967-06-01,4886.3716
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1967-07-01,4022.9558
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1967-08-01,3604.6372
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1967-09-01,3814.9524
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1967-10-01,3723.6118
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1967-11-01,5028.2896
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1967-12-01,8562.418
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1968-01-01,9514.9053
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1968-02-01,8521.623
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1968-03-01,9006.2637
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1968-04-01,5697.4785
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1968-05-01,4415.2651
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1968-06-01,3598.3711
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1968-07-01,3186.9514
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1968-08-01,3109.2749
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1968-09-01,3023.2029
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1968-10-01,3122.4646
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1968-11-01,3343.9868
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1968-12-01,5433.9795
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1969-01-01,5295.5024
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1969-02-01,6310.5649
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1969-03-01,5522.5142
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1969-04-01,4143.2539
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1969-05-01,3516.5239
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1969-06-01,2913.6587
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1969-07-01,2563.7063
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1969-08-01,2330.7681
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1969-09-01,2197.1772
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1969-10-01,2856.0466
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1969-11-01,5795.6006
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1969-12-01,5350.4263
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1970-01-01,8873.5088
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1970-02-01,9844.2139
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1970-03-01,10710.175
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1970-04-01,6008.5396
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1970-05-01,4637.0708
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1970-06-01,3826.3145
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1970-07-01,3427.3997
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1970-08-01,2825.3965
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1970-09-01,3092.5938
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1970-10-01,3668.104
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1970-11-01,3732.7715
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1970-12-01,3878.646
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1971-01-01,3895.47
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1971-02-01,3259.665
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1971-03-01,4224.0615
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1971-04-01,3586.6111
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1971-05-01,2938.6677
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1971-06-01,2726.9441
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1971-07-01,2350.646
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1971-08-01,2167.541
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1971-09-01,2272.4465
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1971-10-01,2947.5354
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1971-11-01,3613.1611
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1971-12-01,7296.2266
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1972-01-01,6593.6646
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1972-02-01,10001.27
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1972-03-01,8731.4697
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1972-04-01,6450.7705
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1972-05-01,4642.3408
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1972-06-01,3901.4753
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1972-07-01,3896.7458
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1972-08-01,3314.2871
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1972-09-01,3106.4763
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1972-10-01,5979.3369
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1972-11-01,7966.9414
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1972-12-01,7853.8491
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1973-01-01,9579.2861
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1973-02-01,9754.6406
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1973-03-01,8429.6387
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1973-04-01,8843.8721
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1973-05-01,3497.7766
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1973-06-01,4741.4932
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1973-07-01,4296.1064
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1973-08-01,3749.4561
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1973-09-01,3400.8467
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1973-10-01,4152.939
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1973-11-01,5467.353
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1973-12-01,6542.6929
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1974-01-01,9903.46
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1974-02-01,5875.8784
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1974-03-01,10589.05
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1974-04-01,10783.185
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1974-05-01,6750.0547
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1974-06-01,5943.124
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1974-07-01,8083.5928
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1974-08-01,4056.4226
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1974-09-01,3242.7288
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1974-10-01,3908.9521
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1974-11-01,3583.3174
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1974-12-01,3620.4287
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1975-01-01,8316.8779
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1975-02-01,6252.207
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1975-03-01,6659.5693
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1975-04-01,6398.4526
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1975-05-01,3846.6006
63010000,UHE JUPIÁ JUSANTE,RIO PARANÁ,vazoes,1975-06-01,3479.9773
